Zeit,Kanal A,Kanal B
(ms),(V),(A)

-0.03217000,-8.22473800,-0.89800720
-0.01169000,-8.22473800,-0.85299230
0.00879000,-3.75377700,-0.85299230
0.02927000,-3.75377700,-0.80797760
0.04975000,0.73244420,-0.80797760
0.07023000,0.73244420,-0.80797760
0.09071000,5.21866500,-0.76311530
0.11119000,9.68962700,-0.71810050
0.13167000,9.68962700,-0.71810050
0.15215000,9.68962700,-0.71810050
0.17263000,9.68962700,-0.71810050
0.19311000,14.17585000,-0.67308570
0.21359000,18.64681000,-0.67308570
0.23407000,18.64681000,-0.62807090
0.25455000,23.11777000,-0.62807090
0.27503000,23.11777000,-0.62807090
0.29551000,27.60399000,-0.58320870
0.31599000,27.60399000,-0.53819390
0.33647000,27.60399000,-0.53819390
0.35695000,32.07495000,-0.53819390
0.37743000,36.56117000,-0.49317910
0.39791000,36.56117000,-0.44816430
0.41839000,41.04739000,-0.44816430
0.43887000,41.04739000,-0.44816430
0.45935000,45.51836000,-0.40330210
0.47983000,45.51836000,-0.40330210
0.50031000,45.51836000,-0.35828730
0.52079000,45.51836000,-0.35828730
0.54127000,45.51836000,-0.35828730
0.56175000,54.47554000,-0.31327250
0.58223000,54.47554000,-0.26825770
0.60271000,54.47554000,-0.26825770
0.62319000,58.96176000,-0.22339550
0.64367000,63.44798000,-0.22339550
0.66415000,63.44798000,-0.17838070
0.68463000,63.44798000,-0.17838070
0.70511000,63.44798000,-0.13336590
0.72559000,67.91895000,-0.13336590
0.74607000,72.40517000,-0.13336590
0.76655000,72.40517000,-0.08835109
0.78703000,72.40517000,-0.04348888
0.80751000,72.40517000,-0.04348888
0.82799000,76.87613000,-0.04348888
0.84847000,81.36235000,0.00137333
0.86895000,81.36235000,0.00137333
0.88943000,81.36235000,0.04638813
0.90991000,85.84857000,0.04638813
0.93039000,85.84857000,0.04638813
0.95086999,90.31953000,0.09140294
0.97134999,90.31953000,0.13641770
0.99182999,90.31953000,0.13641770
1.01230999,94.80575000,0.18127990
1.03278999,94.80575000,0.18127990
1.05326999,94.80575000,0.18127990
1.07374999,99.27671000,0.22629480
1.09422999,99.27671000,0.27130960
1.11470999,99.27671000,0.27130960
1.13518999,99.27671000,0.27130960
1.15566999,103.76290000,0.31632440
1.17614999,108.24920000,0.31632440
1.19662999,108.24920000,0.31632440
1.21710999,108.24920000,0.36118660
1.23758999,112.72010000,0.36118660
1.25806999,117.20630000,0.36118660
1.27854999,117.20630000,0.40620140
1.29902999,117.20630000,0.45121620
1.31950999,117.20630000,0.45121620
1.33998999,117.20630000,0.45121620
1.36046999,121.69260000,0.49623100
1.38094999,121.69260000,0.54109320
1.40142999,126.16350000,0.54109320
1.42190999,126.16350000,0.54109320
1.44238999,126.16350000,0.54109320
1.46286999,130.64970000,0.58610800
1.48334999,135.12070000,0.58610800
1.50382999,135.12070000,0.58610800
1.52430999,135.12070000,0.63112270
1.54478999,135.12070000,0.67613760
1.56526999,139.60690000,0.67613760
1.58574999,144.09310000,0.67613760
1.60622999,144.09310000,0.72099980
1.62670999,144.09310000,0.72099980
1.64718999,144.09310000,0.72099980
1.66766999,148.56410000,0.76601460
1.68814999,148.56410000,0.76601460
1.70862999,153.05030000,0.76601460
1.72910999,153.05030000,0.81102940
1.74958999,153.05030000,0.81102940
1.77006999,157.52130000,0.85604420
1.79054999,162.00750000,0.90090640
1.81102999,162.00750000,0.85604420
1.83150999,162.00750000,0.90090640
1.85198999,162.00750000,0.90090640
1.87246999,166.49370000,0.94592120
1.89294999,166.49370000,0.94592120
1.91342999,170.96470000,0.94592120
1.93390999,170.96470000,0.99093600
1.95438999,170.96470000,1.03595100
1.97486999,175.45090000,1.03595100
1.99534999,175.45090000,1.03595100
2.01582999,175.45090000,1.03595100
2.03630999,179.92190000,1.08081300
2.05678999,179.92190000,1.08081300
2.07726999,184.40810000,1.12582800
2.09774999,188.89430000,1.17084300
2.11822999,188.89430000,1.17084300
2.13870999,188.89430000,1.17084300
2.15918999,188.89430000,1.21585700
2.17966999,188.89430000,1.21585700
2.20014999,193.36530000,1.26072000
2.22062999,197.85150000,1.26072000
2.24110999,197.85150000,1.26072000
2.26158999,197.85150000,1.26072000
2.28206999,202.32250000,1.30573400
2.30254999,202.32250000,1.35074900
2.32302999,206.80870000,1.35074900
2.34350999,206.80870000,1.35074900
2.36398999,206.80870000,1.39576400
2.38446999,206.80870000,1.39576400
2.40494999,211.29490000,1.39576400
2.42542999,215.76590000,1.44062600
2.44590999,215.76590000,1.44062600
2.46638999,215.76590000,1.44062600
2.48686999,220.25210000,1.48564100
2.50734999,220.25210000,1.48564100
2.52782999,220.25210000,1.53065600
2.54830999,224.73830000,1.53065600
2.56878999,224.73830000,1.53065600
2.58926999,224.73830000,1.57567100
2.60974998,224.73830000,1.62053300
2.63022998,229.20930000,1.62053300
2.65070998,233.69550000,1.62053300
2.67118998,233.69550000,1.66554800
2.69166998,233.69550000,1.66554800
2.71214998,233.69550000,1.66554800
2.73262998,233.69550000,1.66554800
2.75310998,238.16650000,1.71056200
2.77358998,238.16650000,1.71056200
2.79406998,242.65270000,1.75557700
2.81454998,242.65270000,1.75557700
2.83502998,242.65270000,1.80043900
2.85550998,242.65270000,1.75557700
2.87598998,242.65270000,1.80043900
2.89646998,251.60980000,1.80043900
2.91694998,251.60980000,1.84545400
2.93742998,251.60980000,1.84545400
2.95790998,251.60980000,1.84545400
2.97838998,251.60980000,1.84545400
2.99886998,256.09610000,1.89046900
3.01934998,256.09610000,1.89046900
3.03982998,260.56700000,1.93548400
3.06030998,260.56700000,1.93548400
3.08078998,260.56700000,1.98034600
3.10126998,260.56700000,1.98034600
3.12174998,265.05330000,1.98034600
3.14222998,265.05330000,1.98034600
3.16270998,269.53950000,2.02536100
3.18318998,269.53950000,2.02536100
3.20366998,269.53950000,2.02536100
3.22414998,269.53950000,2.07037600
3.24462998,269.53950000,2.07037600
3.26510998,274.01040000,2.11539100
3.28558998,274.01040000,2.11539100
3.30606998,278.49660000,2.11539100
3.32654998,278.49660000,2.16025300
3.34702998,278.49660000,2.11539100
3.36750998,278.49660000,2.16025300
3.38798998,278.49660000,2.16025300
3.40846998,278.49660000,2.20526700
3.42894998,278.49660000,2.20526700
3.44942998,282.96760000,2.20526700
3.46990998,282.96760000,2.20526700
3.49038998,287.45390000,2.25028200
3.51086998,287.45390000,2.20526700
3.53134998,287.45390000,2.25028200
3.55182998,287.45390000,2.25028200
3.57230998,287.45390000,2.29529700
3.59278998,287.45390000,2.29529700
3.61326998,287.45390000,2.29529700
3.63374998,291.94010000,2.29529700
3.65422998,287.45390000,2.29529700
3.67470998,291.94010000,2.34015900
3.69518998,291.94010000,2.34015900
3.71566998,291.94010000,2.34015900
3.73614998,291.94010000,2.34015900
3.75662998,291.94010000,2.34015900
3.77710998,296.41100000,2.38517400
3.79758998,296.41100000,2.38517400
3.81806998,296.41100000,2.38517400
3.83854998,296.41100000,2.38517400
3.85902998,296.41100000,2.38517400
3.87950998,296.41100000,2.38517400
3.89998998,296.41100000,2.43018900
3.92046998,296.41100000,2.43018900
3.94094998,296.41100000,2.43018900
3.96142998,296.41100000,2.43018900
3.98190998,300.89720000,2.47520400
4.00238998,300.89720000,2.47520400
4.02286998,305.38350000,2.47520400
4.04334998,305.38350000,2.47520400
4.06382998,305.38350000,2.52006600
4.08430998,305.38350000,2.47520400
4.10478998,305.38350000,2.52006600
4.12526998,305.38350000,2.52006600
4.14574998,305.38350000,2.52006600
4.16622998,305.38350000,2.52006600
4.18670998,305.38350000,2.52006600
4.20718998,305.38350000,2.52006600
4.22766998,305.38350000,2.52006600
4.24814997,305.38350000,2.52006600
4.26862997,305.38350000,2.52006600
4.28910997,305.38350000,2.52006600
4.30958997,305.38350000,2.52006600
4.33006997,305.38350000,2.56508100
4.35054997,309.85440000,2.52006600
4.37102997,309.85440000,2.56508100
4.39150997,305.38350000,2.56508100
4.41198997,305.38350000,2.61009600
4.43246997,309.85440000,2.61009600
4.45294997,309.85440000,2.61009600
4.47342997,305.38350000,2.61009600
4.49390997,309.85440000,2.61009600
4.51438997,309.85440000,2.61009600
4.53486997,305.38350000,2.61009600
4.55534997,305.38350000,2.61009600
4.57582997,305.38350000,2.61009600
4.59630997,309.85440000,2.61009600
4.61678997,309.85440000,2.61009600
4.63726997,309.85440000,2.61009600
4.65774997,309.85440000,2.61009600
4.67822997,309.85440000,2.65511000
4.69870997,309.85440000,2.65511000
4.71918997,309.85440000,2.65511000
4.73966997,309.85440000,2.65511000
4.76014997,314.34060000,2.65511000
4.78062997,309.85440000,2.65511000
4.80110997,309.85440000,2.65511000
4.82158997,309.85440000,2.65511000
4.84206997,309.85440000,2.65511000
4.86254997,309.85440000,2.69997200
4.88302997,309.85440000,2.65511000
4.90350997,309.85440000,2.65511000
4.92398997,309.85440000,2.65511000
4.94446997,309.85440000,2.69997200
4.96494997,309.85440000,2.69997200
4.98542997,309.85440000,2.69997200
5.00590997,314.34060000,2.69997200
5.02638997,314.34060000,2.69997200
5.04686997,314.34060000,2.69997200
5.06734997,309.85440000,2.69997200
5.08782997,309.85440000,2.69997200
5.10830997,309.85440000,2.69997200
5.12878997,314.34060000,2.69997200
5.14926997,314.34060000,2.69997200
5.16974997,314.34060000,2.69997200
5.19022997,314.34060000,2.69997200
5.21070997,309.85440000,2.69997200
5.23118997,309.85440000,2.69997200
5.25166997,314.34060000,2.74498700
5.27214997,309.85440000,2.69997200
5.29262997,314.34060000,2.69997200
5.31310997,314.34060000,2.69997200
5.33358997,314.34060000,2.69997200
5.35406997,309.85440000,2.69997200
5.37454997,314.34060000,2.74498700
5.39502997,314.34060000,2.74498700
5.41550997,314.34060000,2.74498700
5.43598997,314.34060000,2.74498700
5.45646997,309.85440000,2.74498700
5.47694997,314.34060000,2.74498700
5.49742997,314.34060000,2.74498700
5.51790997,314.34060000,2.74498700
5.53838997,309.85440000,2.74498700
5.55886997,314.34060000,2.74498700
5.57934997,309.85440000,2.74498700
5.59982997,314.34060000,2.74498700
5.62030997,309.85440000,2.74498700
5.64078997,314.34060000,2.79000200
5.66126997,309.85440000,2.74498700
5.68174997,309.85440000,2.74498700
5.70222997,314.34060000,2.74498700
5.72270997,314.34060000,2.79000200
5.74318997,309.85440000,2.74498700
5.76366997,314.34060000,2.74498700
5.78414997,314.34060000,2.74498700
5.80462997,309.85440000,2.74498700
5.82510997,309.85440000,2.79000200
5.84558997,309.85440000,2.79000200
5.86606997,309.85440000,2.79000200
5.88654996,309.85440000,2.79000200
5.90702996,309.85440000,2.74498700
5.92750996,309.85440000,2.74498700
5.94798996,314.34060000,2.79000200
5.96846996,309.85440000,2.79000200
5.98894996,309.85440000,2.79000200
6.00942996,309.85440000,2.79000200
6.02990996,309.85440000,2.79000200
6.05038996,309.85440000,2.79000200
6.07086996,309.85440000,2.79000200
6.09134996,305.38350000,2.79000200
6.11182996,309.85440000,2.79000200
6.13230996,305.38350000,2.79000200
6.15278996,305.38350000,2.74498700
6.17326996,305.38350000,2.79000200
6.19374996,305.38350000,2.79000200
6.21422996,305.38350000,2.79000200
6.23470996,305.38350000,2.79000200
6.25518996,305.38350000,2.79000200
6.27566996,305.38350000,2.79000200
6.29614996,305.38350000,2.79000200
6.31662996,300.89720000,2.79000200
6.33710996,296.41100000,2.79000200
6.35758996,296.41100000,2.79000200
6.37806996,296.41100000,2.79000200
6.39854996,296.41100000,2.74498700
6.41902996,296.41100000,2.79000200
6.43950996,296.41100000,2.74498700
6.45998996,291.94010000,2.74498700
6.48046996,291.94010000,2.74498700
6.50094996,291.94010000,2.74498700
6.52142996,287.45390000,2.74498700
6.54190996,287.45390000,2.74498700
6.56238996,287.45390000,2.74498700
6.58286996,287.45390000,2.74498700
6.60334996,282.96760000,2.74498700
6.62382996,278.49660000,2.69997200
6.64430996,278.49660000,2.69997200
6.66478996,278.49660000,2.69997200
6.68526996,274.01040000,2.69997200
6.70574996,274.01040000,2.69997200
6.72622996,274.01040000,2.69997200
6.74670996,274.01040000,2.69997200
6.76718996,269.53950000,2.69997200
6.78766996,269.53950000,2.69997200
6.80814996,269.53950000,2.65511000
6.82862996,269.53950000,2.65511000
6.84910996,265.05330000,2.65511000
