Zeit,Kanal A,Kanal B
(ms),(V),(mA)

-0.02524100,-8.22473800,-2.53303600
-0.00476100,-8.22473800,1.98370300
0.01571900,0.73244420,6.51570200
0.03619900,0.73244420,6.51570200
0.05667900,5.21866500,1.98370300
0.07715900,5.21866500,11.03244000
0.09763900,5.21866500,15.54918000
0.11811900,9.68962700,20.08118000
0.13859900,9.68962700,24.59792000
0.15907900,9.68962700,20.08118000
0.17955900,14.17585000,20.08118000
0.20003900,18.64681000,24.59792000
0.22051900,18.64681000,20.08118000
0.24099900,18.64681000,33.64666000
0.26147900,23.11777000,29.12992000
0.28195900,27.60399000,33.64666000
0.30243900,27.60399000,38.16339000
0.32291900,27.60399000,38.16339000
0.34339900,32.07495000,42.69540000
0.36387900,36.56117000,38.16339000
0.38435900,36.56117000,38.16339000
0.40483900,36.56117000,47.21213000
0.42531900,41.04739000,47.21213000
0.44579900,41.04739000,56.26087000
0.46627900,45.51836000,51.74413000
0.48675900,45.51836000,60.77761000
0.50723900,45.51836000,56.26087000
0.52771900,50.00458000,60.77761000
0.54819900,54.47554000,60.77761000
0.56867900,54.47554000,60.77761000
0.58915900,58.96176000,69.82635000
0.60963900,58.96176000,69.82635000
0.63011900,58.96176000,60.77761000
0.65059900,63.44798000,78.87508000
0.67107900,63.44798000,74.35835000
0.69155900,63.44798000,69.82635000
0.71203900,67.91895000,78.87508000
0.73251900,67.91895000,74.35835000
0.75299900,72.40517000,74.35835000
0.77347900,72.40517000,96.95731000
0.79395900,72.40517000,92.44057000
0.81443900,81.36235000,96.95731000
0.83491900,81.36235000,83.39182000
0.85539900,81.36235000,92.44057000
0.87587900,81.36235000,87.92382000
0.89635900,85.84857000,101.48930000
0.91683900,85.84857000,96.95731000
0.93731900,90.31953000,101.48930000
0.95779899,90.31953000,106.00600000
0.97827899,94.80575000,106.00600000
0.99875899,94.80575000,101.48930000
1.01923899,99.27671000,110.53800000
1.03971899,94.80575000,115.05480000
1.06019899,99.27671000,110.53800000
1.08067899,99.27671000,115.05480000
1.10115899,103.76290000,115.05480000
1.12163899,103.76290000,119.57150000
1.14211899,108.24920000,115.05480000
1.16259899,108.24920000,110.53800000
1.18307899,108.24920000,128.62030000
1.20355899,112.72010000,119.57150000
1.22403899,112.72010000,124.10350000
1.24451899,112.72010000,124.10350000
1.26499899,117.20630000,133.15230000
1.28547899,117.20630000,124.10350000
1.30595899,117.20630000,115.05480000
1.32643899,117.20630000,119.57150000
1.34691899,121.69260000,119.57150000
1.36739899,126.16350000,119.57150000
1.38787899,126.16350000,128.62030000
1.40835899,126.16350000,128.62030000
1.42883899,126.16350000,128.62030000
1.44931899,130.64970000,128.62030000
1.46979899,130.64970000,133.15230000
1.49027899,135.12070000,133.15230000
1.51075899,135.12070000,128.62030000
1.53123899,135.12070000,137.66900000
1.55171899,139.60690000,137.66900000
1.57219899,139.60690000,142.18570000
1.59267899,144.09310000,142.18570000
1.61315899,144.09310000,137.66900000
1.63363899,148.56410000,146.71770000
1.65411899,148.56410000,142.18570000
1.67459899,153.05030000,151.23450000
1.69507899,153.05030000,146.71770000
1.71555899,153.05030000,160.28320000
1.73603899,153.05030000,151.23450000
1.75651899,157.52130000,160.28320000
1.77699899,162.00750000,146.71770000
1.79747899,162.00750000,155.76650000
1.81795899,162.00750000,160.28320000
1.83843899,166.49370000,160.28320000
1.85891899,166.49370000,160.28320000
1.87939899,166.49370000,160.28320000
1.89987899,170.96470000,155.76650000
1.92035899,170.96470000,164.79990000
1.94083899,170.96470000,173.84870000
1.96131899,170.96470000,169.33190000
1.98179899,179.92190000,173.84870000
2.00227899,179.92190000,164.79990000
2.02275899,179.92190000,173.84870000
2.04323899,179.92190000,173.84870000
2.06371899,184.40810000,173.84870000
2.08419899,188.89430000,178.38070000
2.10467899,188.89430000,182.89740000
2.12515899,188.89430000,182.89740000
2.14563899,188.89430000,178.38070000
2.16611899,193.36530000,182.89740000
2.18659899,197.85150000,196.46290000
2.20707899,197.85150000,182.89740000
2.22755899,197.85150000,187.41420000
2.24803899,202.32250000,191.94620000
2.26851899,202.32250000,196.46290000
2.28899899,206.80870000,191.94620000
2.30947899,206.80870000,200.97960000
2.32995899,206.80870000,196.46290000
2.35043899,206.80870000,200.97960000
2.37091899,206.80870000,210.02840000
2.39139899,211.29490000,200.97960000
2.41187899,215.76590000,214.56040000
2.43235899,215.76590000,210.02840000
2.45283899,215.76590000,214.56040000
2.47331899,220.25210000,214.56040000
2.49379899,220.25210000,219.07710000
2.51427899,224.73830000,214.56040000
