Zeit,Kanal A,Kanal B
(ms),(V),(A)

-0.03766500,-8.22473800,-0.80874050
-0.01718500,-8.22473800,-0.80874050
0.00329500,-3.75377700,-0.80874050
0.02377500,0.73244420,-0.80874050
0.04425500,0.73244420,-0.71871090
0.06473500,5.21866500,-0.71871090
0.08521500,5.21866500,-0.71871090
0.10569500,5.21866500,-0.71871090
0.12617500,9.68962700,-0.71871090
0.14665500,9.68962700,-0.71871090
0.16713500,14.17585000,-0.62868130
0.18761500,18.64681000,-0.62868130
0.20809500,18.64681000,-0.62868130
0.22857500,23.11777000,-0.62868130
0.24905500,23.11777000,-0.53895690
0.26953500,23.11777000,-0.53895690
0.29001500,27.60399000,-0.53895690
0.31049500,27.60399000,-0.44892730
0.33097500,27.60399000,-0.44892730
0.35145500,36.56117000,-0.35889770
0.37193500,36.56117000,-0.44892730
0.39241500,36.56117000,-0.35889770
0.41289500,41.04739000,-0.35889770
0.43337500,41.04739000,-0.35889770
0.45385500,45.51836000,-0.35889770
0.47433500,45.51836000,-0.35889770
0.49481500,45.51836000,-0.26917330
0.51529500,50.00458000,-0.26917330
0.53577500,50.00458000,-0.17914370
0.55625500,54.47554000,-0.17914370
0.57673500,54.47554000,-0.17914370
0.59721500,58.96176000,-0.17914370
0.61769500,58.96176000,-0.17914370
0.63817500,58.96176000,-0.08941923
0.65865500,63.44798000,-0.08941923
0.67913500,63.44798000,-0.08941923
0.69961500,63.44798000,-0.08941923
0.72009500,67.91895000,-0.08941923
0.74057500,67.91895000,0.00030519
0.76105500,72.40517000,0.00030519
0.78153500,72.40517000,0.00030519
0.80201500,76.87613000,0.00030519
0.82249500,76.87613000,0.09033479
0.84297500,81.36235000,0.09033479
0.86345500,81.36235000,0.09033479
0.88393500,81.36235000,0.18005920
0.90441500,85.84857000,0.18005920
0.92489500,85.84857000,0.18005920
0.94537500,90.31953000,0.27008880
0.96585500,90.31953000,0.27008880
0.98633500,94.80575000,0.27008880
1.00681499,94.80575000,0.27008880
1.02729499,94.80575000,0.36011840
1.04777499,94.80575000,0.36011840
1.06825499,99.27671000,0.36011840
1.08873499,99.27671000,0.36011840
1.10921499,103.76290000,0.36011840
1.12969499,103.76290000,0.44984280
1.15017499,108.24920000,0.44984280
1.17065499,108.24920000,0.44984280
1.19113499,108.24920000,0.44984280
1.21161499,108.24920000,0.44984280
1.23209499,112.72010000,0.44984280
1.25257499,117.20630000,0.53987240
1.27305499,117.20630000,0.53987240
1.29353499,117.20630000,0.62990200
1.31401499,117.20630000,0.62990200
1.33449499,121.69260000,0.62990200
1.35497499,121.69260000,0.62990200
1.37545499,126.16350000,0.62990200
1.39593499,126.16350000,0.71962650
1.41641499,126.16350000,0.71962650
1.43689499,126.16350000,0.71962650
1.45737499,130.64970000,0.71962650
1.47785499,135.12070000,0.71962650
1.49833499,135.12070000,0.71962650
1.51881499,135.12070000,0.80965610
1.53929499,135.12070000,0.80965610
1.55977499,139.60690000,0.89968560
1.58025499,144.09310000,0.89968560
1.60073499,144.09310000,0.89968560
1.62121499,144.09310000,0.89968560
1.64169499,148.56410000,0.89968560
1.66217499,148.56410000,0.89968560
1.68265499,153.05030000,0.98941000
1.70313499,153.05030000,0.98941000
1.72361499,153.05030000,0.98941000
1.74409499,153.05030000,1.07944000
1.76457499,162.00750000,1.07944000
1.78505499,162.00750000,1.07944000
1.80553499,162.00750000,1.07944000
1.82601499,162.00750000,1.07944000
1.84649499,162.00750000,1.16946900
1.86697499,170.96470000,1.16946900
1.88745499,170.96470000,1.16946900
1.90793499,170.96470000,1.16946900
1.92841499,170.96470000,1.16946900
1.94889499,170.96470000,1.16946900
1.96937499,175.45090000,1.25919400
1.98985499,179.92190000,1.25919400
2.01033499,179.92190000,1.25919400
2.03081499,179.92190000,1.34922300
2.05129499,179.92190000,1.34922300
2.07177499,184.40810000,1.34922300
2.09225499,184.40810000,1.34922300
2.11273499,188.89430000,1.43925300
2.13321499,188.89430000,1.43925300
2.15369499,193.36530000,1.43925300
2.17417499,193.36530000,1.43925300
2.19465499,197.85150000,1.43925300
2.21513499,197.85150000,1.43925300
2.23561499,197.85150000,1.43925300
2.25609499,202.32250000,1.52897700
2.27657499,202.32250000,1.52897700
2.29705499,202.32250000,1.52897700
2.31753499,206.80870000,1.61900700
2.33801499,206.80870000,1.52897700
2.35849499,206.80870000,1.61900700
2.37897499,211.29490000,1.61900700
2.39945499,211.29490000,1.61900700
2.41993499,211.29490000,1.70903700
2.44041499,215.76590000,1.70903700
2.46089499,215.76590000,1.70903700
2.48137499,220.25210000,1.70903700
2.50185499,220.25210000,1.79876100
2.52233499,220.25210000,1.70903700
2.54281499,224.73830000,1.79876100
2.56329499,224.73830000,1.79876100
2.58377499,224.73830000,1.79876100
2.60425499,224.73830000,1.79876100
2.62473499,229.20930000,1.88879100
2.64521499,233.69550000,1.88879100
2.66569498,233.69550000,1.88879100
2.68617498,233.69550000,1.88879100
2.70665498,238.16650000,1.88879100
2.72713498,238.16650000,1.97882000
2.74761498,238.16650000,1.88879100
2.76809498,242.65270000,1.97882000
2.78857498,242.65270000,1.97882000
2.80905498,242.65270000,1.97882000
2.82953498,242.65270000,2.06854500
2.85001498,242.65270000,2.06854500
2.87049498,251.60980000,2.06854500
2.89097498,247.13890000,2.06854500
2.91145498,251.60980000,2.06854500
2.93193498,251.60980000,2.15857400
2.95241498,251.60980000,2.15857400
2.97289498,256.09610000,2.15857400
2.99337498,256.09610000,2.15857400
3.01385498,260.56700000,2.15857400
3.03433498,260.56700000,2.24860400
3.05481498,260.56700000,2.24860400
3.07529498,260.56700000,2.24860400
3.09577498,260.56700000,2.24860400
3.11625498,260.56700000,2.24860400
3.13673498,269.53950000,2.33832800
3.15721498,269.53950000,2.33832800
3.17769498,269.53950000,2.33832800
3.19817498,269.53950000,2.33832800
3.21865498,269.53950000,2.33832800
3.23913498,269.53950000,2.42835800
3.25961498,274.01040000,2.42835800
3.28009498,278.49660000,2.42835800
3.30057498,278.49660000,2.42835800
3.32105498,278.49660000,2.42835800
3.34153498,278.49660000,2.42835800
3.36201498,278.49660000,2.51838700
3.38249498,282.96760000,2.51838700
3.40297498,282.96760000,2.51838700
3.42345498,282.96760000,2.51838700
3.44393498,282.96760000,2.51838700
3.46441498,287.45390000,2.51838700
3.48489498,287.45390000,2.51838700
3.50537498,287.45390000,2.51838700
3.52585498,287.45390000,2.51838700
3.54633498,287.45390000,2.51838700
3.56681498,291.94010000,2.60811200
3.58729498,291.94010000,2.51838700
3.60777498,291.94010000,2.60811200
3.62825498,291.94010000,2.60811200
3.64873498,291.94010000,2.60811200
3.66921498,291.94010000,2.60811200
3.68969498,291.94010000,2.60811200
3.71017498,296.41100000,2.60811200
3.73065498,296.41100000,2.69814100
3.75113498,296.41100000,2.69814100
3.77161498,296.41100000,2.60811200
3.79209498,296.41100000,2.69814100
3.81257498,296.41100000,2.69814100
3.83305498,296.41100000,2.69814100
3.85353498,296.41100000,2.69814100
3.87401498,296.41100000,2.69814100
3.89449498,296.41100000,2.69814100
3.91497498,300.89720000,2.78817100
3.93545498,300.89720000,2.78817100
3.95593498,300.89720000,2.78817100
3.97641498,305.38350000,2.78817100
3.99689498,305.38350000,2.78817100
4.01737498,305.38350000,2.87789600
4.03785498,305.38350000,3.14767900
4.05833498,305.38350000,3.23770900
4.07881498,305.38350000,3.50749200
4.09929498,305.38350000,3.68724600
4.11977498,305.38350000,3.86700000
4.14025498,305.38350000,4.04706000
4.16073498,305.38350000,4.31684300
4.18121498,305.38350000,4.40656800
4.20169498,305.38350000,4.58662700
4.22217498,305.38350000,4.67635100
4.24265498,305.38350000,4.85641100
4.26313498,305.38350000,4.85641100
4.28361498,309.85440000,4.94613500
4.30409497,305.38350000,5.03616400
4.32457497,309.85440000,5.03616400
4.34505497,305.38350000,5.03616400
4.36553497,309.85440000,5.03616400
4.38601497,309.85440000,5.03616400
4.40649497,305.38350000,5.03616400
4.42697497,309.85440000,4.94613500
4.44745497,305.38350000,4.94613500
4.46793497,309.85440000,4.85641100
4.48841497,309.85440000,4.85641100
4.50889497,309.85440000,4.85641100
4.52937497,309.85440000,4.76638100
4.54985497,309.85440000,4.67635100
4.57033497,309.85440000,4.67635100
4.59081497,309.85440000,4.67635100
4.61129497,309.85440000,4.58662700
4.63177497,309.85440000,4.49659700
4.65225497,309.85440000,4.49659700
4.67273497,309.85440000,4.49659700
4.69321497,314.34060000,4.40656800
4.71369497,309.85440000,4.40656800
4.73417497,309.85440000,4.31684300
4.75465497,309.85440000,4.31684300
4.77513497,309.85440000,4.31684300
4.79561497,309.85440000,4.22681400
4.81609497,309.85440000,4.22681400
4.83657497,314.34060000,4.22681400
4.85705497,314.34060000,4.13678400
4.87753497,309.85440000,4.13678400
4.89801497,314.34060000,4.13678400
4.91849497,314.34060000,4.13678400
4.93897497,314.34060000,4.13678400
4.95945497,314.34060000,4.13678400
4.97993497,314.34060000,4.04706000
5.00041497,314.34060000,4.04706000
5.02089497,314.34060000,4.04706000
5.04137497,314.34060000,4.04706000
5.06185497,314.34060000,4.04706000
5.08233497,314.34060000,4.04706000
5.10281497,314.34060000,4.04706000
5.12329497,314.34060000,3.95703000
5.14377497,309.85440000,3.95703000
5.16425497,314.34060000,3.95703000
5.18473497,309.85440000,3.95703000
5.20521497,309.85440000,3.95703000
5.22569497,314.34060000,3.86700000
5.24617497,314.34060000,3.86700000
5.26665497,314.34060000,3.86700000
5.28713497,314.34060000,3.86700000
5.30761497,314.34060000,3.68724600
5.32809497,314.34060000,3.68724600
5.34857497,314.34060000,3.68724600
5.36905497,314.34060000,3.59721700
5.38953497,314.34060000,3.59721700
5.41001497,314.34060000,3.59721700
5.43049497,314.34060000,3.59721700
5.45097497,314.34060000,3.50749200
5.47145497,314.34060000,3.50749200
5.49193497,314.34060000,3.50749200
5.51241497,314.34060000,3.41746300
5.53289497,309.85440000,3.41746300
5.55337497,314.34060000,3.32743300
5.57385497,314.34060000,3.32743300
5.59433497,314.34060000,3.32743300
5.61481497,314.34060000,3.32743300
5.63529497,314.34060000,3.23770900
5.65577497,314.34060000,3.23770900
5.67625497,314.34060000,3.23770900
5.69673497,309.85440000,3.14767900
5.71721497,314.34060000,3.14767900
5.73769497,309.85440000,3.14767900
5.75817497,314.34060000,3.05764900
5.77865497,309.85440000,3.05764900
5.79913497,314.34060000,3.14767900
5.81961497,309.85440000,3.05764900
5.84009497,314.34060000,3.05764900
5.86057497,309.85440000,3.05764900
5.88105497,309.85440000,3.05764900
5.90153497,314.34060000,3.05764900
5.92201497,309.85440000,3.05764900
5.94249496,309.85440000,3.05764900
5.96297496,309.85440000,3.05764900
5.98345496,309.85440000,3.05764900
6.00393496,309.85440000,3.05764900
6.02441496,309.85440000,3.05764900
6.04489496,309.85440000,3.05764900
6.06537496,309.85440000,3.05764900
6.08585496,309.85440000,3.05764900
6.10633496,309.85440000,3.05764900
6.12681496,309.85440000,3.05764900
6.14729496,309.85440000,3.05764900
6.16777496,305.38350000,3.05764900
6.18825496,305.38350000,3.05764900
6.20873496,305.38350000,3.05764900
6.22921496,305.38350000,3.05764900
6.24969496,305.38350000,3.05764900
6.27017496,305.38350000,3.05764900
6.29065496,305.38350000,3.05764900
6.31113496,305.38350000,3.05764900
6.33161496,300.89720000,2.96792500
6.35209496,296.41100000,2.96792500
6.37257496,296.41100000,2.96792500
6.39305496,296.41100000,3.05764900
6.41353496,296.41100000,3.05764900
6.43401496,296.41100000,3.05764900
6.45449496,296.41100000,2.96792500
6.47497496,291.94010000,2.96792500
6.49545496,291.94010000,2.96792500
6.51593496,291.94010000,2.96792500
6.53641496,291.94010000,2.96792500
6.55689496,287.45390000,2.96792500
6.57737496,287.45390000,2.96792500
6.59785496,287.45390000,2.96792500
6.61833496,282.96760000,2.96792500
6.63881496,278.49660000,2.96792500
6.65929496,278.49660000,2.96792500
6.67977496,278.49660000,2.96792500
6.70025496,278.49660000,2.96792500
6.72073496,274.01040000,2.96792500
6.74121496,274.01040000,2.87789600
6.76169496,269.53950000,2.87789600
6.78217496,269.53950000,2.87789600
6.80265496,269.53950000,2.87789600
6.82313496,269.53950000,2.87789600
6.84361496,265.05330000,2.87789600
