Zeit,Kanal A,Kanal B
(ms),(V),(A)

-0.03642100,-8.22473800,-1.43803200
-0.01594100,-8.22473800,-1.43803200
0.00453900,-3.75377700,-1.43803200
0.02501900,0.73244420,-1.43803200
0.04549900,0.73244420,-1.43803200
0.06597900,0.73244420,-1.34830800
0.08645900,5.21866500,-1.34830800
0.10693900,5.21866500,-1.34830800
0.12741900,9.68962700,-1.25827800
0.14789900,9.68962700,-1.25827800
0.16837900,14.17585000,-1.25827800
0.18885900,9.68962700,-1.16824900
0.20933900,18.64681000,-1.16824900
0.22981900,18.64681000,-1.16824900
0.25029900,23.11777000,-1.07852400
0.27077900,23.11777000,-1.07852400
0.29125900,27.60399000,-1.07852400
0.31173900,27.60399000,-1.07852400
0.33221900,27.60399000,-0.98849450
0.35269900,32.07495000,-0.98849450
0.37317900,36.56117000,-0.89846490
0.39365900,36.56117000,-0.89846490
0.41413900,36.56117000,-0.89846490
0.43461900,41.04739000,-0.89846490
0.45509900,45.51836000,-0.89846490
0.47557900,45.51836000,-0.80874050
0.49605900,45.51836000,-0.80874050
0.51653900,45.51836000,-0.80874050
0.53701900,50.00458000,-0.71871090
0.55749900,54.47554000,-0.71871090
0.57797900,54.47554000,-0.62868130
0.59845900,54.47554000,-0.62868130
0.61893900,58.96176000,-0.53895690
0.63941900,58.96176000,-0.53895690
0.65989900,63.44798000,-0.53895690
0.68037900,63.44798000,-0.44892730
0.70085900,63.44798000,-0.44892730
0.72133900,72.40517000,-0.44892730
0.74181900,72.40517000,-0.35889770
0.76229900,72.40517000,-0.35889770
0.78277900,72.40517000,-0.35889770
0.80325900,76.87613000,-0.35889770
0.82373900,76.87613000,-0.26917330
0.84421900,81.36235000,-0.26917330
0.86469900,81.36235000,-0.17914370
0.88517900,81.36235000,-0.17914370
0.90565900,81.36235000,-0.17914370
0.92613900,85.84857000,-0.08941923
0.94661899,90.31953000,-0.08941923
0.96709899,90.31953000,0.00030519
0.98757899,90.31953000,0.00030519
1.00805899,94.80575000,0.00030519
1.02853899,94.80575000,0.00030519
1.04901899,94.80575000,0.09033479
1.06949899,99.27671000,0.09033479
1.08997899,99.27671000,0.09033479
1.11045899,99.27671000,0.09033479
1.13093899,103.76290000,0.18005920
1.15141899,103.76290000,0.27008880
1.17189899,108.24920000,0.27008880
1.19237899,108.24920000,0.27008880
1.21285899,108.24920000,0.36011840
1.23333899,112.72010000,0.36011840
1.25381899,112.72010000,0.36011840
1.27429899,117.20630000,0.44984280
1.29477899,117.20630000,0.44984280
1.31525899,117.20630000,0.53987240
1.33573899,117.20630000,0.53987240
1.35621899,117.20630000,0.53987240
1.37669899,126.16350000,0.53987240
1.39717899,126.16350000,0.62990200
1.41765899,126.16350000,0.62990200
1.43813899,130.64970000,0.62990200
1.45861899,130.64970000,0.71962650
1.47909899,135.12070000,0.71962650
1.49957899,135.12070000,0.71962650
1.52005899,135.12070000,0.80965610
1.54053899,135.12070000,0.80965610
1.56101899,139.60690000,0.80965610
1.58149899,139.60690000,0.89968560
1.60197899,144.09310000,0.89968560
1.62245899,144.09310000,0.89968560
1.64293899,148.56410000,0.89968560
1.66341899,148.56410000,0.98941000
1.68389899,153.05030000,1.07944000
1.70437899,153.05030000,1.07944000
1.72485899,153.05030000,1.07944000
1.74533899,153.05030000,1.07944000
1.76581899,157.52130000,1.16946900
1.78629899,157.52130000,1.16946900
1.80677899,162.00750000,1.25919400
1.82725899,162.00750000,1.25919400
1.84773899,162.00750000,1.25919400
1.86821899,166.49370000,1.25919400
1.88869899,166.49370000,1.34922300
1.90917899,170.96470000,1.34922300
1.92965899,170.96470000,1.34922300
1.95013899,170.96470000,1.43925300
1.97061899,170.96470000,1.43925300
1.99109899,175.45090000,1.43925300
2.01157899,179.92190000,1.43925300
2.03205899,179.92190000,1.52897700
2.05253899,179.92190000,1.52897700
2.07301899,179.92190000,1.52897700
2.09349899,188.89430000,1.52897700
2.11397899,188.89430000,1.52897700
2.13445899,188.89430000,1.61900700
2.15493899,188.89430000,1.70903700
2.17541899,193.36530000,1.70903700
2.19589899,197.85150000,1.79876100
2.21637899,197.85150000,1.79876100
2.23685899,197.85150000,1.79876100
2.25733899,197.85150000,1.79876100
2.27781899,202.32250000,1.88879100
2.29829899,202.32250000,1.88879100
2.31877899,202.32250000,1.88879100
2.33925899,206.80870000,1.97882000
2.35973899,206.80870000,1.97882000
2.38021899,206.80870000,1.97882000
2.40069899,211.29490000,2.06854500
2.42117899,215.76590000,2.06854500
2.44165899,215.76590000,2.06854500
2.46213899,215.76590000,2.15857400
2.48261899,220.25210000,2.15857400
2.50309899,220.25210000,2.15857400
2.52357899,220.25210000,2.15857400
2.54405899,224.73830000,2.15857400
2.56453899,224.73830000,2.24860400
2.58501898,224.73830000,2.24860400
2.60549898,224.73830000,2.33832800
2.62597898,229.20930000,2.33832800
2.64645898,229.20930000,2.42835800
2.66693898,233.69550000,2.42835800
2.68741898,233.69550000,2.42835800
2.70789898,233.69550000,2.51838700
2.72837898,233.69550000,2.51838700
2.74885898,238.16650000,2.51838700
2.76933898,242.65270000,2.51838700
2.78981898,242.65270000,2.51838700
2.81029898,242.65270000,2.60811200
2.83077898,242.65270000,2.60811200
2.85125898,242.65270000,2.60811200
2.87173898,247.13890000,2.60811200
2.89221898,247.13890000,2.69814100
2.91269898,251.60980000,2.69814100
2.93317898,251.60980000,2.78817100
2.95365898,251.60980000,2.78817100
2.97413898,256.09610000,2.78817100
2.99461898,256.09610000,2.87789600
3.01509898,260.56700000,2.87789600
3.03557898,256.09610000,2.87789600
3.05605898,260.56700000,2.87789600
3.07653898,260.56700000,2.87789600
3.09701898,260.56700000,2.87789600
3.11749898,265.05330000,2.96792500
3.13797898,269.53950000,2.96792500
3.15845898,269.53950000,3.05764900
3.17893898,269.53950000,2.96792500
3.19941898,269.53950000,3.05764900
3.21989898,269.53950000,3.05764900
3.24037898,269.53950000,3.14767900
3.26085898,274.01040000,3.14767900
3.28133898,278.49660000,3.14767900
3.30181898,278.49660000,3.14767900
3.32229898,278.49660000,3.23770900
3.34277898,278.49660000,3.23770900
3.36325898,278.49660000,3.23770900
3.38373898,278.49660000,3.23770900
3.40421898,278.49660000,3.23770900
3.42469898,278.49660000,3.23770900
3.44517898,282.96760000,3.32743300
3.46565898,282.96760000,3.32743300
3.48613898,282.96760000,3.41746300
3.50661898,287.45390000,3.41746300
3.52709898,287.45390000,3.50749200
3.54757898,287.45390000,3.41746300
3.56805898,287.45390000,3.50749200
3.58853898,287.45390000,3.50749200
3.60901898,287.45390000,3.50749200
3.62949898,287.45390000,3.50749200
3.64997898,291.94010000,3.50749200
3.67045898,291.94010000,3.59721700
3.69093898,291.94010000,3.59721700
3.71141898,291.94010000,3.59721700
3.73189898,296.41100000,3.59721700
3.75237898,296.41100000,3.59721700
3.77285898,296.41100000,3.59721700
3.79333898,296.41100000,3.59721700
3.81381898,296.41100000,3.59721700
3.83429898,296.41100000,3.68724600
3.85477898,296.41100000,3.59721700
3.87525898,296.41100000,3.68724600
3.89573898,296.41100000,3.68724600
3.91621898,296.41100000,3.68724600
3.93669898,300.89720000,3.77727600
3.95717898,300.89720000,3.77727600
3.97765898,300.89720000,3.77727600
3.99813898,305.38350000,3.77727600
4.01861898,305.38350000,3.86700000
4.03909898,300.89720000,3.86700000
4.05957898,305.38350000,3.95703000
4.08005898,305.38350000,4.22681400
4.10053898,305.38350000,4.31684300
4.12101898,305.38350000,4.49659700
4.14149898,305.38350000,4.76638100
4.16197898,305.38350000,5.03616400
4.18245898,305.38350000,5.12619400
4.20293898,305.38350000,5.30594800
4.22341898,305.38350000,5.39597700
4.24389897,305.38350000,5.48570200
4.26437897,305.38350000,5.66576100
4.28485897,305.38350000,5.75548600
4.30533897,305.38350000,5.84551500
4.32581897,305.38350000,5.93524000
4.34629897,309.85440000,5.93524000
4.36677897,305.38350000,5.93524000
4.38725897,305.38350000,5.93524000
4.40773897,305.38350000,6.02526900
4.42821897,309.85440000,6.02526900
4.44869897,309.85440000,6.02526900
4.46917897,305.38350000,5.93524000
4.48965897,305.38350000,5.93524000
4.51013897,309.85440000,5.93524000
4.53061897,309.85440000,5.84551500
4.55109897,309.85440000,5.84551500
4.57157897,309.85440000,5.84551500
4.59205897,305.38350000,5.75548600
4.61253897,309.85440000,5.75548600
4.63301897,309.85440000,5.66576100
4.65349897,309.85440000,5.66576100
4.67397897,309.85440000,5.66576100
4.69445897,309.85440000,5.66576100
4.71493897,309.85440000,5.57573100
4.73541897,309.85440000,5.57573100
4.75589897,309.85440000,5.57573100
4.77637897,309.85440000,5.48570200
4.79685897,314.34060000,5.48570200
4.81733897,309.85440000,5.48570200
4.83781897,309.85440000,5.48570200
4.85829897,309.85440000,5.39597700
4.87877897,309.85440000,5.39597700
4.89925897,309.85440000,5.39597700
4.91973897,309.85440000,5.39597700
4.94021897,309.85440000,5.30594800
4.96069897,309.85440000,5.30594800
4.98117897,309.85440000,5.30594800
5.00165897,309.85440000,5.30594800
5.02213897,309.85440000,5.30594800
5.04261897,309.85440000,5.30594800
5.06309897,309.85440000,5.30594800
5.08357897,314.34060000,5.21591900
5.10405897,314.34060000,5.30594800
5.12453897,309.85440000,5.30594800
5.14501897,314.34060000,5.21591900
5.16549897,309.85440000,5.21591900
5.18597897,314.34060000,5.21591900
5.20645897,309.85440000,5.21591900
5.22693897,314.34060000,5.21591900
5.24741897,309.85440000,5.03616400
5.26789897,314.34060000,5.03616400
5.28837897,314.34060000,5.03616400
5.30885897,309.85440000,5.03616400
5.32933897,314.34060000,4.94613500
5.34981897,309.85440000,4.94613500
5.37029897,314.34060000,4.94613500
5.39077897,314.34060000,4.94613500
5.41125897,314.34060000,4.85641100
5.43173897,314.34060000,4.76638100
5.45221897,314.34060000,4.76638100
5.47269897,309.85440000,4.76638100
5.49317897,314.34060000,4.76638100
5.51365897,314.34060000,4.67635100
5.53413897,314.34060000,4.67635100
5.55461897,314.34060000,4.58662700
5.57509897,314.34060000,4.58662700
5.59557897,314.34060000,4.67635100
5.61605897,314.34060000,4.58662700
5.63653897,314.34060000,4.58662700
5.65701897,314.34060000,4.58662700
5.67749897,314.34060000,4.58662700
5.69797897,314.34060000,4.49659700
5.71845897,314.34060000,4.40656800
5.73893897,314.34060000,4.40656800
5.75941897,309.85440000,4.40656800
5.77989897,314.34060000,4.40656800
5.80037897,314.34060000,4.31684300
5.82085897,314.34060000,4.40656800
5.84133897,314.34060000,4.40656800
5.86181897,309.85440000,4.40656800
5.88229896,309.85440000,4.40656800
5.90277896,309.85440000,4.31684300
5.92325896,309.85440000,4.31684300
5.94373896,309.85440000,4.31684300
5.96421896,309.85440000,4.31684300
5.98469896,309.85440000,4.31684300
6.00517896,309.85440000,4.31684300
6.02565896,309.85440000,4.31684300
6.04613896,309.85440000,4.40656800
6.06661896,309.85440000,4.40656800
6.08709896,309.85440000,4.40656800
6.10757896,309.85440000,4.40656800
6.12805896,305.38350000,4.31684300
6.14853896,305.38350000,4.31684300
6.16901896,309.85440000,4.31684300
6.18949896,305.38350000,4.22681400
6.20997896,305.38350000,4.31684300
6.23045896,305.38350000,4.31684300
6.25093896,305.38350000,4.31684300
6.27141896,305.38350000,4.31684300
6.29189896,305.38350000,4.31684300
6.31237896,305.38350000,4.31684300
6.33285896,300.89720000,4.31684300
6.35333896,296.41100000,4.31684300
6.37381896,296.41100000,4.22681400
6.39429896,296.41100000,4.22681400
6.41477896,296.41100000,4.22681400
6.43525896,296.41100000,4.13678400
6.45573896,296.41100000,4.22681400
6.47621896,291.94010000,4.22681400
6.49669896,291.94010000,4.22681400
6.51717896,291.94010000,4.22681400
6.53765896,287.45390000,4.22681400
6.55813896,287.45390000,4.22681400
6.57861896,282.96760000,4.31684300
6.59909896,282.96760000,4.22681400
6.61957896,282.96760000,4.22681400
6.64005896,278.49660000,4.13678400
6.66053896,278.49660000,4.13678400
6.68101896,278.49660000,4.04706000
6.70149896,278.49660000,4.04706000
6.72197896,274.01040000,4.04706000
6.74245896,274.01040000,4.04706000
6.76293896,269.53950000,4.04706000
6.78341896,269.53950000,4.04706000
6.80389896,269.53950000,4.04706000
6.82437896,269.53950000,4.04706000
