Zeit,Kanal A,Kanal B
(ms),(V),(A)

-0.03791800,-8.22473800,-0.85299230
-0.01743800,-8.22473800,-0.85299230
0.00304200,-3.75377700,-0.80797760
0.02352200,-3.75377700,-0.80797760
0.04400200,0.73244420,-0.76311530
0.06448200,0.73244420,-0.76311530
0.08496200,5.21866500,-0.71810050
0.10544200,5.21866500,-0.71810050
0.12592200,9.68962700,-0.71810050
0.14640200,9.68962700,-0.67308570
0.16688200,9.68962700,-0.67308570
0.18736200,14.17585000,-0.67308570
0.20784200,18.64681000,-0.62807090
0.22832200,18.64681000,-0.62807090
0.24880200,23.11777000,-0.58320870
0.26928200,23.11777000,-0.53819390
0.28976200,27.60399000,-0.53819390
0.31024200,27.60399000,-0.49317910
0.33072200,27.60399000,-0.49317910
0.35120200,32.07495000,-0.49317910
0.37168200,36.56117000,-0.44816430
0.39216200,36.56117000,-0.44816430
0.41264200,36.56117000,-0.44816430
0.43312200,41.04739000,-0.40330210
0.45360200,45.51836000,-0.35828730
0.47408200,45.51836000,-0.35828730
0.49456200,45.51836000,-0.35828730
0.51504200,45.51836000,-0.35828730
0.53552200,50.00458000,-0.31327250
0.55600200,54.47554000,-0.26825770
0.57648200,54.47554000,-0.26825770
0.59696200,58.96176000,-0.22339550
0.61744200,58.96176000,-0.17838070
0.63792200,63.44798000,-0.17838070
0.65840200,63.44798000,-0.17838070
0.67888200,63.44798000,-0.13336590
0.69936200,63.44798000,-0.13336590
0.71984200,72.40517000,-0.13336590
0.74032200,72.40517000,-0.08835109
0.76080200,72.40517000,-0.04348888
0.78128200,76.87613000,-0.04348888
0.80176200,81.36235000,0.00137333
0.82224200,81.36235000,0.00137333
0.84272200,81.36235000,0.00137333
0.86320200,81.36235000,0.04638813
0.88368200,81.36235000,0.04638813
0.90416200,85.84857000,0.04638813
0.92464200,85.84857000,0.09140294
0.94512200,90.31953000,0.13641770
0.96560200,90.31953000,0.18127990
0.98608200,90.31953000,0.18127990
1.00656200,94.80575000,0.18127990
1.02704200,94.80575000,0.18127990
1.04752200,99.27671000,0.22629480
1.06800200,99.27671000,0.22629480
1.08848199,99.27671000,0.27130960
1.10896199,99.27671000,0.27130960
1.12944199,103.76290000,0.31632440
1.14992199,108.24920000,0.36118660
1.17040199,108.24920000,0.31632440
1.19088199,108.24920000,0.36118660
1.21136199,108.24920000,0.36118660
1.23184199,112.72010000,0.40620140
1.25232199,117.20630000,0.40620140
1.27280199,117.20630000,0.45121620
1.29328199,117.20630000,0.45121620
1.31376199,117.20630000,0.49623100
1.33424199,121.69260000,0.49623100
1.35472199,121.69260000,0.49623100
1.37520199,126.16350000,0.54109320
1.39568199,126.16350000,0.54109320
1.41616199,126.16350000,0.54109320
1.43664199,126.16350000,0.58610800
1.45712199,135.12070000,0.58610800
1.47760199,130.64970000,0.63112270
1.49808199,135.12070000,0.63112270
1.51856199,135.12070000,0.63112270
1.53904199,135.12070000,0.67613760
1.55952199,139.60690000,0.72099980
1.58000199,144.09310000,0.72099980
1.60048199,144.09310000,0.76601460
1.62096199,144.09310000,0.76601460
1.64144199,148.56410000,0.76601460
1.66192199,148.56410000,0.76601460
1.68240199,153.05030000,0.81102940
1.70288199,153.05030000,0.81102940
1.72336199,153.05030000,0.85604420
1.74384199,153.05030000,0.85604420
1.76432199,162.00750000,0.90090640
1.78480199,162.00750000,0.90090640
1.80528199,162.00750000,0.90090640
1.82576199,162.00750000,0.94592120
1.84624199,166.49370000,0.94592120
1.86672199,166.49370000,0.94592120
1.88720199,170.96470000,0.99093600
1.90768199,170.96470000,1.03595100
1.92816199,170.96470000,1.03595100
1.94864199,170.96470000,1.03595100
1.96912199,175.45090000,1.08081300
1.98960199,179.92190000,1.08081300
2.01008199,179.92190000,1.12582800
2.03056199,179.92190000,1.08081300
2.05104199,179.92190000,1.12582800
2.07152199,184.40810000,1.12582800
2.09200199,184.40810000,1.17084300
2.11248199,188.89430000,1.21585700
2.13296199,188.89430000,1.21585700
2.15344199,188.89430000,1.21585700
2.17392199,193.36530000,1.26072000
2.19440199,197.85150000,1.26072000
2.21488199,197.85150000,1.26072000
2.23536199,197.85150000,1.30573400
2.25584199,202.32250000,1.30573400
2.27632199,202.32250000,1.30573400
2.29680199,202.32250000,1.35074900
2.31728199,206.80870000,1.39576400
2.33776199,206.80870000,1.39576400
2.35824199,206.80870000,1.39576400
2.37872199,206.80870000,1.44062600
2.39920199,211.29490000,1.44062600
2.41968199,211.29490000,1.44062600
2.44016199,215.76590000,1.48564100
2.46064199,215.76590000,1.48564100
2.48112199,215.76590000,1.48564100
2.50160199,220.25210000,1.53065600
2.52208199,224.73830000,1.53065600
2.54256199,224.73830000,1.53065600
2.56304199,224.73830000,1.57567100
2.58352199,224.73830000,1.57567100
2.60400199,224.73830000,1.62053300
2.62448199,229.20930000,1.62053300
2.64496199,229.20930000,1.62053300
2.66544199,233.69550000,1.66554800
2.68592199,233.69550000,1.66554800
2.70640199,233.69550000,1.71056200
2.72688198,233.69550000,1.71056200
2.74736198,238.16650000,1.71056200
2.76784198,242.65270000,1.75557700
2.78832198,242.65270000,1.75557700
2.80880198,242.65270000,1.80043900
2.82928198,242.65270000,1.80043900
2.84976198,242.65270000,1.80043900
2.87024198,247.13890000,1.84545400
2.89072198,251.60980000,1.84545400
2.91120198,251.60980000,1.89046900
2.93168198,251.60980000,1.84545400
2.95216198,251.60980000,1.84545400
2.97264198,256.09610000,1.89046900
2.99312198,256.09610000,1.93548400
3.01360198,260.56700000,1.93548400
3.03408198,260.56700000,1.93548400
3.05456198,260.56700000,1.93548400
3.07504198,260.56700000,1.98034600
3.09552198,260.56700000,1.98034600
3.11600198,265.05330000,1.98034600
3.13648198,269.53950000,2.02536100
3.15696198,269.53950000,2.02536100
3.17744198,269.53950000,2.02536100
3.19792198,269.53950000,2.07037600
3.21840198,274.01040000,2.07037600
3.23888198,274.01040000,2.11539100
3.25936198,274.01040000,2.11539100
3.27984198,274.01040000,2.16025300
3.30032198,278.49660000,2.16025300
3.32080198,278.49660000,2.16025300
3.34128198,278.49660000,2.16025300
3.36176198,278.49660000,2.16025300
3.38224198,278.49660000,2.20526700
3.40272198,278.49660000,2.20526700
3.42320198,278.49660000,2.20526700
3.44368198,282.96760000,2.20526700
3.46416198,282.96760000,2.25028200
3.48464198,287.45390000,2.25028200
3.50512198,287.45390000,2.25028200
3.52560198,287.45390000,2.29529700
3.54608198,287.45390000,2.29529700
3.56656198,287.45390000,2.34015900
3.58704198,287.45390000,2.29529700
3.60752198,291.94010000,2.34015900
3.62800198,291.94010000,2.34015900
3.64848198,291.94010000,2.34015900
3.66896198,291.94010000,2.34015900
3.68944198,291.94010000,2.34015900
3.70992198,291.94010000,2.34015900
3.73040198,296.41100000,2.38517400
3.75088198,296.41100000,2.38517400
3.77136198,296.41100000,2.38517400
3.79184198,296.41100000,2.38517400
3.81232198,296.41100000,2.38517400
3.83280198,296.41100000,2.43018900
3.85328198,296.41100000,2.43018900
3.87376198,296.41100000,2.43018900
3.89424198,296.41100000,2.43018900
3.91472198,296.41100000,2.43018900
3.93520198,300.89720000,2.43018900
3.95568198,300.89720000,2.47520400
3.97616198,300.89720000,2.47520400
3.99664198,305.38350000,2.47520400
4.01712198,305.38350000,2.52006600
4.03760198,305.38350000,2.65511000
4.05808198,305.38350000,2.79000200
4.07856198,305.38350000,2.92489400
4.09904198,305.38350000,3.14981600
4.11952198,305.38350000,3.32972200
4.14000198,305.38350000,3.55464300
4.16048198,305.38350000,3.73455000
4.18096198,305.38350000,3.91445700
4.20144198,305.38350000,4.09436300
4.22192198,305.38350000,4.22925500
4.24240198,305.38350000,4.31913200
4.26288198,305.38350000,4.40916200
4.28336198,305.38350000,4.49903900
4.30384198,309.85440000,4.54405400
4.32432198,305.38350000,4.63408300
4.34480198,305.38350000,4.58906800
4.36528197,309.85440000,4.63408300
4.38576197,305.38350000,4.63408300
4.40624197,305.38350000,4.63408300
4.42672197,305.38350000,4.58906800
4.44720197,305.38350000,4.58906800
4.46768197,309.85440000,4.54405400
4.48816197,309.85440000,4.54405400
4.50864197,309.85440000,4.54405400
4.52912197,309.85440000,4.49903900
4.54960197,309.85440000,4.45417600
4.57008197,309.85440000,4.40916200
4.59056197,305.38350000,4.36414700
4.61104197,309.85440000,4.31913200
4.63152197,309.85440000,4.27427000
4.65200197,309.85440000,4.22925500
4.67248197,309.85440000,4.18424000
4.69296197,309.85440000,4.18424000
4.71344197,309.85440000,4.13922500
4.73392197,309.85440000,4.09436300
4.75440197,309.85440000,4.09436300
4.77488197,309.85440000,4.04934800
4.79536197,309.85440000,4.00433300
4.81584197,309.85440000,4.00433300
4.83632197,314.34060000,3.95931900
4.85680197,309.85440000,3.95931900
4.87728197,309.85440000,3.95931900
4.89776197,309.85440000,3.95931900
4.91824197,309.85440000,3.91445700
4.93872197,314.34060000,3.86944200
4.95920197,309.85440000,3.91445700
4.97968197,309.85440000,3.86944200
5.00016197,314.34060000,3.86944200
5.02064197,314.34060000,3.86944200
5.04112197,309.85440000,3.82442700
5.06160197,314.34060000,3.86944200
5.08208197,314.34060000,3.82442700
5.10256197,309.85440000,3.82442700
5.12304197,314.34060000,3.77941200
5.14352197,314.34060000,3.77941200
5.16400197,314.34060000,3.77941200
5.18448197,314.34060000,3.73455000
5.20496197,314.34060000,3.73455000
5.22544197,309.85440000,3.68953500
5.24592197,314.34060000,3.64452000
5.26640197,309.85440000,3.64452000
5.28688197,314.34060000,3.59950600
5.30736197,314.34060000,3.59950600
5.32784197,314.34060000,3.50962900
5.34832197,314.34060000,3.50962900
5.36880197,314.34060000,3.46461400
5.38928197,314.34060000,3.41959900
5.40976197,314.34060000,3.37473700
5.43024197,314.34060000,3.32972200
5.45072197,314.34060000,3.32972200
5.47120197,314.34060000,3.28470700
5.49168197,314.34060000,3.23969200
5.51216197,314.34060000,3.23969200
5.53264197,314.34060000,3.19483000
5.55312197,314.34060000,3.14981600
5.57360197,309.85440000,3.10480100
5.59408197,314.34060000,3.05978600
5.61456197,314.34060000,3.05978600
5.63504197,314.34060000,3.05978600
5.65552197,314.34060000,3.01492400
5.67600197,309.85440000,2.96990900
5.69648197,314.34060000,2.96990900
5.71696197,314.34060000,2.92489400
5.73744197,314.34060000,2.87987900
5.75792197,314.34060000,2.87987900
5.77840197,314.34060000,2.83501700
5.79888197,314.34060000,2.79000200
5.81936197,314.34060000,2.79000200
5.83984197,314.34060000,2.79000200
5.86032197,309.85440000,2.79000200
5.88080197,309.85440000,2.79000200
5.90128197,309.85440000,2.79000200
5.92176197,309.85440000,2.79000200
5.94224197,309.85440000,2.79000200
5.96272197,309.85440000,2.74498700
5.98320197,309.85440000,2.79000200
6.00368197,309.85440000,2.79000200
6.02416196,309.85440000,2.79000200
6.04464196,309.85440000,2.79000200
6.06512196,309.85440000,2.74498700
6.08560196,309.85440000,2.79000200
6.10608196,309.85440000,2.79000200
6.12656196,309.85440000,2.79000200
6.14704196,305.38350000,2.79000200
6.16752196,305.38350000,2.79000200
6.18800196,305.38350000,2.79000200
6.20848196,305.38350000,2.74498700
6.22896196,305.38350000,2.79000200
6.24944196,305.38350000,2.74498700
6.26992196,305.38350000,2.74498700
6.29040196,305.38350000,2.79000200
6.31088196,300.89720000,2.74498700
6.33136196,305.38350000,2.74498700
6.35184196,296.41100000,2.74498700
6.37232196,296.41100000,2.74498700
6.39280196,296.41100000,2.74498700
6.41328196,296.41100000,2.74498700
6.43376196,296.41100000,2.74498700
6.45424196,296.41100000,2.74498700
6.47472196,291.94010000,2.74498700
6.49520196,291.94010000,2.74498700
6.51568196,287.45390000,2.74498700
6.53616196,287.45390000,2.74498700
6.55664196,287.45390000,2.74498700
6.57712196,287.45390000,2.69997200
6.59760196,282.96760000,2.69997200
6.61808196,278.49660000,2.69997200
6.63856196,278.49660000,2.69997200
6.65904196,278.49660000,2.69997200
6.67952196,278.49660000,2.69997200
6.70000196,274.01040000,2.69997200
6.72048196,274.01040000,2.65511000
6.74096196,274.01040000,2.69997200
6.76144196,269.53950000,2.65511000
6.78192196,269.53950000,2.65511000
6.80240196,269.53950000,2.65511000
6.82288196,265.05330000,2.65511000
6.84336196,265.05330000,2.65511000
